gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2265782541	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20959322	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.941664	152.400833	4.0						2019-03-05T06:20:00	5	3	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	20959322		Victor W Fazio III	2019-03-05T01:36:52	CC_BY_NC_4_0	Victor W Fazio III	Victor W Fazio III			2021-08-17T21:45:50.274Z	StillImage	COORDINATE_ROUNDED
2265782395	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20852702	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.931921	152.413861	2.0						2019-03-01T04:30:00	1	3	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	20852702		Victor W Fazio III	2019-03-01T15:58:40	CC_BY_NC_4_0	Victor W Fazio III	Victor W Fazio III			2021-08-17T21:45:27.826Z	StillImage	COORDINATE_ROUNDED
2265782393	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20848054	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		MY		Pulau Pinang	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.356553	100.302458	55.0						2019-03-01T17:31:16	1	3	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	20848054		kcsaw1	2019-03-01T10:14:03	CC_BY_NC_4_0	kcsaw1	kcsaw1			2021-08-17T22:10:51.651Z	StillImage	COORDINATE_ROUNDED
2265782320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20818210	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.94167	152.400907	1.0						2019-02-28T05:45:00	28	2	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	20818210		Victor W Fazio III	2019-02-28T01:09:12	CC_BY_NC_4_0	Victor W Fazio III	Victor W Fazio III			2021-08-17T22:10:52.108Z	StillImage	COORDINATE_ROUNDED
2265780249	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18621955	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		LK		Mannar	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.025531	79.866325	10.0						2018-11-25T15:15:24	25	11	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	18621955		Nuwan Chathuranga	2018-11-25T12:08:09	CC_BY_NC_4_0	Nuwan Chathuranga	Nuwan Chathuranga			2021-08-17T21:18:20.784Z		COORDINATE_ROUNDED
2265780188	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18555533	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Chhattisgarh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.271018	81.671155	20.0						2018-11-22T18:45:09	22	11	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	18555533		jageshwerverma	2018-11-22T13:16:00	CC_BY_NC_4_0	jageshwerverma	jageshwerverma			2021-08-17T21:18:20.967Z	StillImage	COORDINATE_ROUNDED
2265780149	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18486206	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		VN		Ninh Bình	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.203322	105.815764	30490.0						2018-11-18T15:10:00	18	11	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	18486206		Shawn O'Donnell	2018-12-11T05:55:16	CC0_1_0	Shawn O'Donnell	Shawn O'Donnell			2021-08-17T21:45:22.420Z	StillImage	COORDINATE_ROUNDED
2265780099	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18391020	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW		Kaohsiung	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.623673	120.302942	204.0						2018-11-14T06:32:00	14	11	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	18391020		Eric Tsai	2018-11-14T16:24:11	CC_BY_NC_4_0	Andreas Manz	Andreas Manz			2021-08-17T21:18:21.376Z	StillImage	COORDINATE_ROUNDED
2265780082	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18348402	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		MY		Pulau Pinang	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.421093	100.26982	5.0						2018-08-10T04:46:00	10	8	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	18348402		CheongWeei Gan	2018-11-12T08:17:12	CC_BY_NC_4_0	CheongWeei Gan	CheongWeei Gan			2021-08-17T21:18:19.899Z	StillImage	COORDINATE_ROUNDED
2265780070	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18302508	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	13.335739	74.757294							2018-11-10T10:22:36	10	11	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	18302508		Chethan Rao	2018-11-10T10:24:50	CC_BY_NC_4_0	Chethan Rao	Chethan Rao			2021-08-17T21:46:11.413Z	StillImage	COORDINATE_ROUNDED
2265780036	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18198110	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Chhattisgarh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.812963	83.435006	1581.0						2018-11-06T18:51:00	6	11	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	18198110		Harshjeet Singh Bal	2018-11-07T06:56:49	CC_BY_NC_4_0	Harshjeet Singh Bal	Harshjeet Singh Bal			2021-08-17T21:45:46.872Z	StillImage	COORDINATE_ROUNDED
2265779731	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/17469023	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	17.708189	73.98127							2018-10-13T23:02:11	13	10	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	17469023		Jagdish Supekar	2018-10-13T17:50:53	CC_BY_NC_4_0	Jagdish Supekar	Jagdish Supekar			2021-08-17T21:18:19.464Z	StillImage	COORDINATE_ROUNDED
2265779632	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/17215155	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.685996	75.10473	8.0						2018-10-05T20:11:56	5	10	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	17215155		kanmani	2018-10-05T14:50:22	CC_BY_NC_4_0	kanmani	kanmani			2021-08-17T21:45:39.526Z	StillImage	COORDINATE_ROUNDED
2265779056	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15941664	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW		Kaohsiung	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.598225	120.337635	15.0						2018-08-27T01:42:00	27	8	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	15941664		Eric Tsai	2018-08-29T17:09:56	CC0_1_0	螯蝦	螯蝦			2021-08-17T21:45:55.463Z		COORDINATE_ROUNDED
2265778275	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14066640	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		CN		Guangxi	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.048096	110.330243	58.0						2018-06-04T07:05:00	4	6	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	14066640		Ethan Tang	2018-07-05T06:43:15	CC_BY_NC_4_0	Ethan Tang	Ethan Tang			2021-08-17T21:18:09.890Z	StillImage	COORDINATE_ROUNDED
2265778065	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/13662655	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		MY		Perak	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	4.850992	100.734801	12.0						2018-06-22T16:31:09	22	6	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	13662655		Uma Muthukumaru	2018-06-22T08:39:06	CC_BY_NC_4_0	Uma Muthukumaru	Uma Muthukumaru			2021-08-17T21:45:19.981Z	StillImage	COORDINATE_ROUNDED
2265777478	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/12318701	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.94175	152.400898	8.0						2018-05-09T06:20:00	9	5	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	12318701		Victor W Fazio III	2018-05-10T10:41:08	CC_BY_NC_4_0	Victor W Fazio III	Victor W Fazio III			2021-08-17T21:45:10.013Z	StillImage	COORDINATE_ROUNDED
2265777184	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11354704	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		ID		Sulawesi Selatan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-2.970373	119.875735	5615.0						2018-04-08T15:11:00	8	4	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	11354704		Roger C. Kendrick	2018-06-20T12:41:09	CC_BY_NC_4_0	philbenstead	philbenstead			2021-08-17T21:45:12.826Z	StillImage	COORDINATE_ROUNDED
2265777163	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11268281	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Kwai Tsing	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.354769	114.135949	24.0						2018-04-21T22:18:17	21	4	2018	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	11268281		Roger C. Kendrick	2018-12-20T14:30:00	CC_BY_NC_4_0	Tim Woodward	Tim Woodward			2021-08-17T21:18:01.416Z	StillImage	COORDINATE_ROUNDED
2265776916	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10429857	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		PH		Benguet	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.414762	120.612502	61.0						2017-10-15T15:42:00	15	10	2017	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	10429857		rhabdornis	2018-03-26T11:21:02	CC_BY_NC_4_0	rhabdornis	rhabdornis			2021-08-17T21:17:59.505Z	StillImage	COORDINATE_ROUNDED
2265776915	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10431799	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		PH		Mountain Province	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	17.078333	120.877778							2017-10-18T07:13:00	18	10	2017	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	10431799		rhabdornis	2018-03-26T15:20:57	CC_BY_NC_4_0	rhabdornis	rhabdornis			2021-08-17T21:45:07.209Z	StillImage	COORDINATE_ROUNDED
2265679943	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth256873	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	大崎頭福德宮		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	25.046167	121.41875							2019-06-05T00:00:00	5	6	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		256873				CC_BY_4_0		江美蓉‎			2021-07-18T03:17:44.964Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265679868	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth256207	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	7-11(鈺善門市)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.363029	120.425284							2019-06-01T00:00:00	1	6	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		256207				CC_BY_4_0		Allen Shieh			2021-07-18T03:17:44.711Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265679085	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth254738	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	7-11(東楨門市)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.352778	120.417278							2019-05-25T00:00:00	25	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		254738				CC_BY_4_0		Allen Shieh			2021-07-18T03:17:48.673Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265678882	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth256009	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	大崎頭福德宮		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	25.046167	121.41875							2019-06-01T00:00:00	1	6	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		256009				CC_BY_4_0		江美蓉‎			2021-07-18T03:17:44.710Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265678150	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth253922	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	大橋國中		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.023083	120.233667							2019-05-27T00:00:00	27	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		253922				CC_BY_4_0		黃棕堡			2021-07-18T03:17:48.034Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265677730	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth256973	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	台灣中油順安站		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.113833	121.633917							2019-06-06T00:00:00	6	6	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		256973				CC_BY_4_0		謝小魯			2021-07-18T03:17:44.714Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265677663	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth256807	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	新化休息站		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.028046	120.327637							2019-05-31T00:00:00	31	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		256807				CC_BY_4_0		Sung-Yan Wei			2021-07-18T03:17:44.637Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265677285	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth256177	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	亞蔬中心		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.113892	120.298277							2019-05-30T00:00:00	30	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		256177				CC_BY_4_0		Wallace Chen			2021-07-18T03:17:49.220Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265675944	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth251997	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	棲蘭山莊		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.58057	121.492168							2019-04-23T00:00:00	23	4	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		251997				CC_BY_4_0		谷孟達			2021-07-18T03:17:48.014Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265675900	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth254634	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	小港糖廠		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	22.562444	120.338778							2019-05-28T00:00:00	28	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		254634				CC_BY_4_0		陳志雄			2021-07-18T03:17:48.257Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265675856	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth254736	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	7-11(東楨門市)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.352778	120.417278							2019-05-25T00:00:00	25	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		254736				CC_BY_4_0		Allen Shieh			2021-07-18T03:17:49.290Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265675173	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth254109	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	中央大學		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.968474	121.195752							2019-05-28T00:00:00	28	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		254109				CC_BY_4_0		Peter Kao			2021-07-18T03:17:44.953Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265675151	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth254246	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	7-11(鈺善門市)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.363029	120.425284							2019-05-25T00:00:00	25	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		254246				CC_BY_4_0		Allen Shieh			2021-07-18T03:17:45.062Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2265674857	e0b8cb67-6667-423d-ab71-08021b6485f3	TwMoth253607	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	全聯福利中心(鹿谷店)		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	23.747307	120.751637							2019-05-24T00:00:00	24	5	2019	1890320	1890320	HUMAN_OBSERVATION	tesri		253607				CC_BY_4_0		謝小魯			2021-07-18T03:17:48.031Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2251828882	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20993344	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Sha Tin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.365491	114.198526	1121.0						2012-06-24T00:00:00	24	6	2012	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	20993344		Alan Kwok / Ada Tai	2019-03-06T11:08:32	CC_BY_NC_4_0	Alan Kwok / Ada Tai	Alan Kwok / Ada Tai			2021-08-17T21:18:27.190Z	StillImage	COORDINATE_ROUNDED
2251213073	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=PBCR020-15	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		UNRANKED	BOLD:AAA4901	BOLD:AAA4901		IN	Jalandhar, Hazare, Field	Punjab	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	31.32	75.57			212.0	0.0			2014-09-23T00:00:00	23	9	2014	10521824	1890320	MATERIAL_SAMPLE			pau ent IC : Cm Jd1		Vikas Jindal		CC_BY_4_0	Barcode of Life Datasystems	Vikas Jindal,Manjinder Singh, Amit Thakur			2021-06-01T14:08:27.028Z		GEODETIC_DATUM_ASSUMED_WGS84
2251212646	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=PBCR035-15	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		UNRANKED	BOLD:AAA4901	BOLD:AAA4901		IN	Hoshiarpur, Kataria, Field	Punjab	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	31.53	75.92			296.0	0.0			2014-09-23T00:00:00	23	9	2014	10521824	1890320	MATERIAL_SAMPLE			pau ent IC : Cm Ho		Vikas Jindal		CC_BY_4_0	Barcode of Life Datasystems	Vikas Jindal,Manjinder Singh, Amit Thakur			2021-06-01T14:10:12.977Z		GEODETIC_DATUM_ASSUMED_WGS84
2251212503	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=PBCR024-15	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		UNRANKED	BOLD:AAA4901	BOLD:AAA4901		IN	Sangrur, Field, Field	Punjab	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	30.24	75.84			241.0	0.0			2014-10-10T00:00:00	10	10	2014	10521824	1890320	MATERIAL_SAMPLE			pau ent IC : Cm Sr		Vikas Jindal		CC_BY_4_0	Barcode of Life Datasystems	Amit Thakur			2021-06-01T14:10:22.121Z		GEODETIC_DATUM_ASSUMED_WGS84
